sentiment	productId	userId	summary	text	helpfulY	helpfulN
		AILAHGJ0LY6RO	It's ok...but Peanut Butter is just as good (and cheaper!)	This is great and easy to use, but we'll be sticking to peanut butter (or the Kong Stuff'n breath paste). My dog likes it but it seems like such a waste of money when peanut butter works just as well. If you really like kong stuff'n, try the breath paste, it is great!	0	0
		A1WL9ZPE9K0IIC	Newman's Own Organic Dog Food	My dog is allergic to most dog food.  I have used Newman's Own  dog food  for several years now and I am quite happy with it.  I live in a small town that is 60 miles away from the nearest big city and I am unable to obtain the dog food locally.  It is a real convenience for me to buy this from Amazon and the price is equitable.	1	0
		A3OJ5D1THAJKYY	Add honey?	Are you supposed to avoid sugars if you have a urinary tract infection?	0	5
		A28UMA3GW9L124	Overly Sweet, candy flavor	I'm sitting here, (Switch) drink in hand, trying to decide how to describe the Switch Kiwi Berry. It's lightly carbonated, which I like but too sweet for my taste (think strawberry candy). The mouth feel is quite round and it has some body too it. It's made from juice concentrates and carbonated water and there are 135 calories of sugar in the small 8 oz can. I wouldn't call it a healthy beverage and whether it's natural or not doesn't matter to me.	0	0
		A2GHF7NUPOGKAT	VERY STRONG.	"I should have known not to get the extra bold. This usually refers to the amount of coffee, but when I brewed it on the ""tall"" setting so that it is not so strong, it still was way too intense for my taste. I only ordered this blend because of the reviews, which I cannot really understand. I have to mix almost a half cup of almond milk to cut the bitterness. I will probably not buy this again.<br />Side Note: I only got this to use with my office keurig machine. At home, I use Equal Exchange Organic Coffee and it is WONDERFUL!"	0	0
		ALYF3U1ERAREB	Too pricey	It's a good idea to have raw sugar type cubes, but this was 3x the cost of granulated raw sugar	0	0
		A3TCHBGG6IS1OZ	If you like hot chocolate, this is great	As far as single serve cocoas go, this is one of the best.  I wouldn't say it's as good as some of the handmade ones, but it's still good!	0	0
		A1YLKVLQ6MHYUC	Worst ever	I received the package today. It is so not worth the money. Definitely should not an will not buy this one.	0	12
		A3E9KEZ2XP7YWV	we will eat it however....	Give yourself the gift of buying the regular skippy.  Although this gives you less fat, there is a distinct taste difference.  We will eat what we purchased but I am still in disbelief that such a minimial amount of fat reduction in a product really makes a great PB turn into a yuckky PB...	1	0
		ADTPE897GR54J	The food is great, but the bag sucks	My cats loved the treats but everytime I try to use the bags zipper to close it up I gotta fiddle with it for a while just to close the bag. Eventually The bag didn't close properly and all the treats dried out causing the cats to lose interest. I plan to buy another but this time I will dump it in my own container.	0	0
		A3HHRSX7ESCP9B	Great Value	There are 4 kittens that started hanging outside the house and I started feeding them.  Rather than buying the smaller bags, this is a great value for multiple cats.  The kittens love the food and always look forward to eating it.  Shipped right to your door.  Can't go wrong with that!	0	0
		A1CSRU8Z5KIPV6	barely any vanilla aroma or flavor	"As coffee, these kcups are just ok.  As ""flavored"" coffee these are disappointing.  I found the vanilla to be barely detectable."	2	0
		A372X206KVOQWQ	Heavenly Action	This is the best caramel/chocolate combination I have ever tasted. The caramel is liquid and complements the Ghiradelli chocolate perfectly. Do not try this brew if you are attempting to lose weight - you will end up an addict like me.<br />  The Ghiradelli product is far better than the Caramello/Hershey product in every way. The Caramello chocolate lacks the refined taste of the Ghiradelli squares, and the Caramello caramel is harder and not as sublime in taste. Comparing the two is like comparing Warren Buffett to myself in terms of wealth. Unfortunately I am the Caramello bar in this regard.<br />  At the very least try the Ghiradelli.	0	0
		AXMBQBI7N8L37	TASTE GREAT	Very good hot cocoa.  And price was right<br /><br />Awesome and passing the word on the item.  Will buy it again	0	0
		A2S244KFX0745K	There is none greater.	The best chocolate in the world, in this critic's humble opinion, is made in the United States. And the best chocolate in the United States is made in California, by the Ghirardelli Chocolate Company. It is surely the best chocolate that one can find in so many stores, malls, etc. throughout the United States. Their actual stores are rare, but Kroger, Wal-Mart, Martin's (formerly Ukrops) and a long list of other grocery stores and many malls stock their products.<br /><br />I have never encountered milk chocolates with caramel filling to surpass the quality of these. These are chocolates deserving of poetry. You can eat them quickly, or take your time and savor every moment of eating every one. The choice is up to you.	3	0
		A1FUCVOWVV7NVO	Price versus taste don't add up	We didn't care for this product at all. It seemed to have a funny after taste to it. Wasn't worth the cost. We were unable to even finish using what we purchased it was that nasty.	0	2
		A3NVNHJ1SJW080	Bitter and acidic!	Got this k-cup in a selection that came with my new Keurig. I usually make the small, 6 oz. cup. The resulting brew was so bitter and acrid that is was undrinkable... not just bad. Thinking that I must have done something wrong I tried again.....this time making a 12 ouncer......absolutely no difference. It tasted distinctly burnt! I was very disappointed as I like strong coffee and, usually, Italian style roast is my favorite. I would give this one a pass.......	0	3
		A2H7CZLHBP0N3D	Tastes like cardboard!	I read about these on [...] and decided to try them.  I bought the variety pack so as not to get stuck with one flavor if I didn't like them.  I really tried to like these because of the health benefits but I ended up throwing out the whole case after tasting one of each flavor.  If you are looking for these as a substitute for potato chips, forget it.  They really do taste like dissolving cardboard.  Stick with baked Lays!	5	6
		A3715BZIW4CZ25	Awesome Licorice!	This is by far my favorite black licorice - and the list of ingred. could not possibly be shorter or better!  Now if I could learn how to NOT eat the whole box in one sitting...	3	0
		A3K4UIBKE1HUNL	4 of 11 Vials arrived broken	Four of the eleven glass vials arrived broken. The product is apparently not able to be returned, so I just wasted 55 dollars.	0	1
		A307ISA4AOH6D9	Not Into Sour Candies...	"Let me start by saying that I love Skittles and Starburst. I love to sprinkle Skittles in my pop-corn to get that sweet/salty/fruity/crunchy combination. And Starburst? Well, who needs to do anything but eat them! That being said, I think this particular assortment is a waste of my money because half the box is SOUR editions of both these candies. I do NOT enjoy sour ANYTHING and especially NOT my candy! Candies should be SWEET. Hence the saying; sweet as candy... I WON'T buy this again! I guess I should have read the description better, if it even says so...<br /><br />Okay, so went I back to check, and it DOES NOT state that this variety box contains half the contents in ""SOUR"". So I came back to edit my review and let others know that fact."	0	0
		A1CZLOI3W8E5JM	Just a tad too small for my wife's taste, but kids and I love it	Pops fully, few spare kernels with the traditional stovetop method.  Small, fluffy kernels, not a lot of 'misfires' that are only partially evolved.  My wife says they're a tad too small for her taste, but the kids and I really love this popcorn.	0	0
		A3SC3T5GGVLRAS	SKIMPY for the price charged!!  Shocked!	"Was shocked at the skinny size of this item!! They are five inches long as I expected, because that's the size I wanted and ordered, but can't be any bigger around than even a pencil and that's a BIG stretch!! WOW, I'm sure disappointed considering the cost ~~ $7 and shipping. Won't be ordering these again.<br />  Of course my dog likes them ok, but wouldn't call them her fav by any means. :(  Will I send them back? Don't know if it's worth the hassle at this point. But I will NOT recommend them either. Because of the size quality and high price compared to so many other products to choose from!  Keep looking is my advice. :)<br />  The other Beefeaters' products I ordered well met my standards. This one was a DUD!!  What's the old saying?  Buyer beware?  I fell into that trap big time!<br />  Here's the product link at this time:<br /><br />  <a href=""http://www.amazon.com/gp/product/B00176AIDU"">Beefeaters Great Fillin Porkhide Rolls with Meaty Chicken Filling, 5-Inch</a><br /><br />  Wish you luck if you try this product...but again ""Buyer Beware!!""<br /><br />UPDATE 2.15.2012: My little dog got VERY SICK not too long after I wrote this review...I contacted Cust. Service with even more reason to not like this item and they refunded my money!! How's that for Customer Care?? :) Great!! Thank you Amazon.com ~~ you are TERRIFIC!!"	1	0
		A1N0JTL10YSBQG	Sweet compensation from hard work on a cold day.	"Easy to use (do not abuse),<a href=""http://www.amazon.com/gp/product/B000H27NU6"">Ghirardelli Chocolate Premium Hot Cocoa Mix, Double Chocolate, 16-Ounce Tins (Pack of 4)</a> great taste. It makes you to feel good."	0	3
		A15NMAUKEZG3G1	jolokia salsa review	this salsa is definitely one for the books!! A perfect blend of the jolokia pepper and seasonings that made this the perfect dip for half-time.. Grown men crying because it's soooo hot is a small price to pay for this awesomeness in a jar... perfect for my cream cheese dip too! A+ across the board.	1	0
		ANEDXRFDZDL18	Yum	I made the pink lemonade cake mix and used this frosting to frost it for Mother's day, and it was a huge success. My mother, who doesn't normally like cake really enjoyed this. I thought it had just the right blend of tangy and sweet. I hope this flavor sticks around, because it was really good!	0	0
		A4UWWXUT9H0UJ	Doesnt work.	I have 2 chihuahua's and they are not at all interested in this toy.  I have tried different types of treats in it and they still care less.  Maybe it is a good toy for big dogs in a yard or something?	0	1
		A27YPCR3ZXWVFE	So Delicious...Yet my companions wont touch them.	Great chips, great price.  Odds are that you will have them to yourself.  If you like your fish and chips soaked in malt vinegar, you will love these.  The best salt and vinegar chips I have ever had (and I love this flavor, mind you).  They are spectacular with deli sandwiches or on their own.  Since I have found that S&V is palatable to only the most intelligent of our species I know that my afternoon snack is all mine, unless of course I run into another heavy brained, hearty breathed like mind.  -Summary- If you like the taste of bitter sweet salty vinegar and a crispy chip to boot you wont pucker at the sight of these handily bagged morsels.  It is the first and only time I have committed to a whole case of chips and I will do it again.  Mmmmm... vinegar...	1	1
		AG6JWI77UMETS	Nice alternative to regular coffee...	My wife and I tried this product a few days ago. We were not disappointed. The coffee had a good flavor, and the low acid was a nice added benefit.	3	1
		A3RHPBNP2N9RJB	Real Candy Cane Shavings In This!	This is the best candy cane cocoa, and it has real bits of candy cane. Don't worry, it's not totally sharp... Most of it dissolves in the liquid.<br /><br />I mix my cocoa with a battery operated frother, which uses every single bit of cocoa, so there is not a single bit of cocoa on the bottom.<br /><br />After, it's really a pepperminty cup of chocolate that is very lovely. Refreshing, I'd say.<br /><br />This is a must with milk, though I think you can do it with water... but milk is best to get the full flavor effect.	0	0
		A323R9LLM6DKDA	Best Thing About Kentucky!	Ale 8 is the best thing about Kentucky! It far exceeds any other Ginger Ale product on the market - both because of the delicious taste and because unlike most other Ginger Ale drinks it includes caffeine for that extra shot of energy.	0	0
		A2QBXSUFSS5T3S	gluten free Bisquick	I LOVE this product! After ten years of doing without, the pancakes and waffles from this product are fantastic! I, too, wish it was packaged in a larger box, but as it is, I don't mind devoting more shelf space to several boxes.	1	0
		AFK4SSP559JQW	Great Gluten-free snack and healthy	I got these for my gf as she isn't supposed to eat any gluten.  All of the flavors taste great and they seem to be much healthier than regular potato chips.  If you are looking for a gluten-free snack, I highly recommend Popchips!	0	0
		A1IFG7PTBWO9MF	Good item at great price	I am not much on stuff like this, but having some issued that I think this item will take care of, I got some here - local shops did not carry it, prices at flea markets and food shops were - just to high. The price from Amazon was very good.<br />I no longer have need of this item - but if the condition returns - so will I, HERE!	0	0
		AY2K56GDX6CBD	Taste like old socks	I thought this coffee was really horrible. Had one cup and will throw the rest away because it can't be returned.	1	3
		A3R01WHD75L6FG	Dogs Find Bland	Both of my dogs, including the one that eats dirt off the floor, were unimpressed with these treats. The resealable bag is nice, but if the dogs don't eat the treat it isn't very helpful.<br /><br />If your dog does like these treats, it is convenient that they come in large wafers that are prescored to break in half for smaller dogs.	0	0
		A2NNV4PZF3FKQ6	Great healthy snack	Have tried many crackers, including some other Dr. Kracker, and think this tastes the BEST.  It's hard/crunchy with lots of seeds on it, so if that's an issue, it might not be for everyone.  Buying it in Amazon's 6-pack makes it less expensive than purchasing in the store.	1	0
		A1ASD6B9ZDLDEE	Works great with Microwave Popper	I ordered this popping corn after being disappointed with the local big box store selection-two brands.  One of them tasted chalky like styrofoam and its claim was larger popped kernels.  No taste.<br /><br />I mainly use this popcorn with one of those plastic microwave popping bowls.  I noticed that 1/3 cup yields more cooked popcorn than two other brands I have tried.  It kept on popping after my usual 2 minute and 20 second routine.  When using microwave poppers, you tend to get some burnt kernels if you extend the cooking time for maximum popped corn.  The snappy burnt kernels didn't taste as bad as other brands.<br /><br />This white popcorn tasted great with canola oil and even better when popped with coconut oil.	0	0
		A15XG2PBR6KC5B	Good & Bad	"The good:<br /> - Good taste;<br /> - Pops up plump;<br /> - Convenient.<br /><br />The bad:<br /> - Lots of unpopped kernels (far more than any other brand I've used). You get plenty of popped corn, but it seems a waste and could lead you to question freshness or quality of the corn;<br /> - Uses the coal tar dyes Yellow #5 and #6 which have been implicated in various health issues and are listed as Group I carcinogens by the IARC.<br /> - The generic term ""natural and artificial color"" is used rather than listing actual flavor contents.<br /> - No ""best by"" or expiration date on the package<br /><br />For me the bad will prevent me from ordering more of this otherwise good popcorn. I don't need questionable additives just to make my popcorn yellow, and it leaves a colorful gross residue in the pan after popping. And for flavor, if the popcorn itself, along with whatever I want to add on my own, can't carry the day, I will find a product that can stand on its own.<br /><br />Other:  You only need 4 oz, or half this bag, to completely fill a standard Whirley-Pop so you can cut back as needed. Very salty for my taste, so you may want to start with much less than the salt offered and then salt to taste till you find the amount that works for you."	3	2
		A1JXDNYYEAABFO	Not as good as the Newman's Own Mints in the tins	I really enjoy all the flavors of Newman's Own Mints, and I thought I would try the rolls for a change.  Yes, the rolls are less expensive, but they do not have the same consistency or mouth feel as the mints of the same flavor that are sold in tins.  Also, the mints in tins do seem to last longer, so I wonder if these rolls (though convenient) are even a better bargain.  I would not purchase these again; rather, I will spring for a few extra dollars and continue to purchase the Newman's Own Mints in tins.	0	0
		A35TRUGBY8NNBI	Bright flavor, smooth on the palate	I tasted this Matcha from Rishi the first time today. The flavor is bright, assertive and fresh. It mixes nicely into both hot and cold liquids, leaving no clumps of tea at the bottom of my glass after it was whisked. The tea powder is fine, giving it smoothness, no grittiness or grainy feel. I had it both in water and with milk; in both the flavor was not muddied. The flavor is more intense (bold) than most Matcha I've had, making others seem bland by comparison. Nothing off-putting, just seems more concentrated. It has a good crisp green color, and each packet holds about one tablespoon of Matcha. I am glad this order was for a pack of 2 because I can see myself going through one box quickly.	9	0
		A1EZGLNIKUY79I	Not for the MSG-Sensitive	Although the description states that the salt-free version of Cavender's contains no msg, BEWARE. I sprinkled a little of this on beef last night while cooking it, and my intestines are still talking back to me 12 hours later! 'Flavor base seasoning' and 'five other spices' are both mystery ingredients in this mixture, that probably contain msg. NOT FOR MSG SENSITIVE PEOPLE!	4	2
		A2HPVNZZF15W93	Sure was hoping....	Low acid or not, I'm sorry, I just couldn't get past the taste. I tried it black and w/ additives - sugar, coffee-mate, etc..I had to draw the line at artificial sweeteners; they make everything taste worse... The brewing aroma was mild to nearly nothing --  depending on the strength it was brewed. Well, it looks like I'm stuck w/ decaf during the work week until someone finds a low acid, great tasting coffee...	2	0
		A1XYZXQUJQIFU3	it's aight.	"I bought this water when i was at college for the first week. I felt bad using my roommate's water all the time and i was 7 states away from home. So i ordered this water. It was delicious, but the only complaint i have is that the bottles were REALLY...well...plastic-y. I felt really un-green drinking water out of these HUGE plastic bottles.<br /><br />So now, i just ask my roommate to buy water for me when she goes home on the weekends. I give her $ 4, she runs to walmart and gets me 2 cases of 30 water bottles. Yay me!<br /><br />Sometimes i still think about this water, longing for it as i sip my coffee or tea or ramen-juice and say to myself ""This would be so much better with talking rain.""<br /><br />Its one college student's battle between deliciousness and eco-friendliness."	2	5
		A5EK01Z5TAWOT	BIG mistake	i just received  my cans and should have listened to the reviews. i tried to be positive and go with the reviews who received the cans in perfect shape. what a mistake. ALL but 2 cans were severely dented. the other 2 still had dents. i don't think i could open them if i tried, but i would be afraid to eat the product anyway. i will not pay to send them back. they were wrapped well in bubble wrap so they weren't damaged in transit. they were sent out with the sender KNOWINGLY sending imperfect cans. they should be ashamed of themselves, and if they want them back they should pay for the shipping!  i WILL not be taken in again. i want my money back. this is the FIRST item from amazon i have not been happy with.	13	3
		APA1GLNHF6K9H	They're Not Madhouse Munchies!!!	DEfintely not as tasty as the Madhouse Munchies which are my family's favorite. Kettle's are dark/burnt,more broken bits, taste greasy-oily and not the light crunch. Oh well.	0	5
		A141INO5311NA	Very strong coffee, burnt-tasting.	I'm not sure most American coffee drinkers would go for this. I tried it several times at varying strengths, and even using half what I normally use, it tasted way too strong and burnt. It has very little complexity--whatever is there is drowned in the harsh burnt taste that reminds me of mud for some reason. I don't have an issue with regular coffee though I did once have trouble with acid reflux; I didn't notice much difference in acidity levels and the sheer overwhelming strength of the coffee gave me a stomachache that normal coffee doesn't.<br /><br />I understand that some foreign drinkers might like this and suspect that's the market the manufacturer is going for. I gave two stars because some people might actually really like that strong taste in their coffee. I don't think it's bad coffee, just really really strong. It makes me wonder what their normal roasts and blends might taste like.	0	0
		A32L0PTBX96Q9F	Pretty good, but doesn't hold my dog's interest	My Westie liked this at first, but it didn't really hold his interest.  Plus, you have to fill the bottle about half full.  He gets bored after removing a few items, and then you either have to waste the food by replacing it with smellier food, or just leave it sitting around.  I think I just need to try with food he enjoys more, but I wanted the point to be that he would eat his regular food from this toy.	0	0
		A31N6KB160O508	Excellent bread mix	This is a fantastic bread mix. I do not use the bread machine, I make it in a bowl, hand made, and have had no problems at all. I do not know why people are having any problems with this. It is terrific. Amazon, please keep this in stock. Please.	0	0
		A2HAL4K7TQWTLC	venus flytrap	this plant appears to be dead on arrival.... ive had in full sun since arrival and its leaves and stems are pink and not growing at all ide order another one but it will probably die in the slow shipping as well 20.00 for a dead weed... no thanks they wouldnt let me submit this review with out clicking a star... not even worth one star note the picture they used for this product has six more branches than mine...i have three	3	0
		A3FI4OAOQYQWHH	Delicious Organic Orzo	My first package came damaged but the first rate customer service department replaced it quickly. The orzo are delicious and easy to cook.	1	0
		A2X522IRPUK2VC	pods seem to leak grounds out	there were grinds floating in my coffee every time I used one of these pods.  Did not seem to have that with other brands	0	0
		A2HL2BY512HTVQ	Gave it a try, but not as good	Thought I'd try these because it's a good price, but the chocolate flavor is not that good. And the sucralose taste is very strong. I like the Swiss Miss Hot Chocolate ones better, even though those have sucralose too, you can't really taste it.	1	0
		A3MFH4U9EBSNIG	Freezed dried Peas	I order these peas and they came fast. the product<br />has a good flavor and I am very happy with the peas.<br />I will order with them again	0	0
		AU82LJJJ1KYXX	Grounds for not ordering again	I love the taste of this coffee but in my last order of four boxes about every other K-cup has a tear or rip in the internal filter and thus the grounds flow through into the cup of coffee which wastes the value of the coffee as drinkable.  Wolfgang needs to correct this flaw in packaging.  I will not order again because of the waste.	0	0
		A2ZKLDWOZ2TNZG	Don't waste your money	These reviews are all from sometime ago, and perhaps what was said was true at that time. But let me warn anyone looking for some good Rwandan coffee right now, do not waste your money. I have tasted true good Rwandan coffee, which is very similar to Kenyan coffee. Most African coffees taste naturally citrus sweet. I don't know what was in the bag I got. The aroma was terrible (like the beans had partially absorbed some odd flavor from something else) and it tasted just the same. I had to toss the 3 pound bag.	3	0
		A2QFO64UAU5N18	Quick to ship and tasty	"I've been looking for a long time for a beer sausage that was hot to the taste that I use to enjoy back in the Deep South when I was a kid growing up. So far, I've not been able to find the sausage that rang my bell. These arrived quickly and they are tasty and I am glad that I did order these, however, they are not as good as the ones I use to eat when I was in my teens.<br /><br />I gave the product a 3 star rating because they were tasty, but not what I was expecting. I know many of you will enjoy these and you'll probably rate these as a 5 star item, but I must be honest to provide the best rating possible. The 3 stars were for the lack of qualilty in taste. They are not ""hot"" as one is led to believe. Hot makes you sweat, these do not."	0	0
		A9AAK8MS0T90F	Great Value	Good value for the money. These are good. The hot cocoa is excellent however, don't get the coffee cuz its instant!	0	0
		AST715OJDJXLD	Pretty Fun!!	We found these tablets to be pretty fun! I suggest dissolving a full tablet in your mouth, not cutting it in half as others suggested. And definitely be sure to move the tablet around your ENTIRE tongue...I missed the back of my tongue when dissolving the tablet so whenever I'd swallow I'd get a hint of the real flavor.<br /><br />However, it was definitely neat to see how the tablet changes your taste!! We tried lemons, limes, grapefruit, buffalo wing flavored potato chips, sour patch kids, warhead sour spray, dill pickles, oranges, whiskey, and wine. I found the ruby red grapefruit to be absolutely AMAZING. The dill pickles tasted so much like sweet pickles, I had to double check the jar to make sure they weren't! Pinot grigio was particularly delicious, as the tablet cut through the sour-ness turning it super sweet!!<br /><br />Oranges were okay, just tasted a little sweeter than normal. The lemons were still a bit sour but I found myself eating 4 slices of them, which I don't think I could have done without the tablets! I swear, the ruby red grapefruit was by far the best, in my opinion.<br /><br />We found that the more sour a food, the more drastic an effect. I definitely recommend trying these tablets with a full fridge so you can experience all types of foods! I'd say some grapefruit, lemons, and dill pickles are a must to try with these.<br /><br />They're great to try with friends, as the novelty wears off after one or two tries. As long as there are new people around though, it's fun to see other reactions to the tablets. Definitely recommend!!	1	0
		A3L2KYOYDWSRPL	Like it.	I like the smooth taste of this coffee. It is decaf so not too strong but really not very light either. It's just the light coffee that sometimes needed at mid-day. recommended.	0	2
		A2Z08HK9D6ZPR3	Indigestion!	Tried this by adding the tomato paste, diced tomatoes and ground turkey.  We normally make turkey chili from scratch and love it.  This, however, was NOT good.  Ended up popping tums.  Watch out - - too much garlic.	1	2
		A11LJJL1SOH6W0	My daughter's favorite jarred food	My 7-1/2 month old absolutely loves this one...by far, it is her favorite jarred baby food. I like it because the lentils add a bit more protein than your average baby food, and I'm not ready to introduce her to meats yet.<br /><br />I do subscribe & save, which brings the price down to $0.80/jar. That's a fair price - not an amazing deal, but roughly equivalent to sale prices at the grocery store.  The bigger issue is that this particular blend is hard to find - I have to go to Whole Foods. My regular grocery store and Target carry Earth's Best, but not this blend. My daughter likes it so much, though, that I would still buy even if the price were a bit higher than store prices. It's a good one!	0	0
		A1JL5ZJYDBNY9V	Wish they hadn't changed this toy	I originally purchased this item back in March of last year.  It worked out great with my yellow lab in dispensing a meal a day.  This version of the toy had an actual rope coming out of the jug.  After about half a year, the rope wore through, but given the low price of the toy, I was satisfied with 6 months of heavy use and recommended it to friends.<br /><br />I then purchased a replacement end of last year.  Unfortunately, the manufacturers had changed the toy so now it's a rubber rope in place of the original fiber one.  This toy lasted about 15 minutes before my dog had completely chewed through it, making the toy nearly useless.<br /><br />5 stars for the original version, 1 for new and unimproved.	3	2
		A2ASCQVFCJSNA7	Dog treats	My dog absolutely loves these treats! He's a very picky eater and this is the only treat he will eat.  The fact that they are pretty healthy makes me very happy.	0	0
		A2SU6CA6HSK85I	Delicious	"Like Izze, the basic idea here is soda made with actual fruit juice. No sugar, no HFCS, no preservatives, no coloring; just 100% fruit juice concentrate and sparkling water. Fruits listed are apple, grape, tangerine, orange and acerola (whatever that is).<br /><br />Intriguingly, the can mentions ""contains soy"" at the end of the ingredients list. There's no protein content listed, so it must be a trace amount. Something to bear in mind if you have a soy allergy, however.<br /><br />Flavor is fantastic. I'd have a hard time choosing between it and Izze, but I think I might just give Switch the edge."	0	0
		A1J4147VIML9Y4	Worth The Money!	These chips might seem a little expensive compared to other leading (and unhealthy I might add)chips, but I was not disappointed in my purchase. They arrived in a few days and made the perfect snack for me and my husband's lunches. Also, we checked for the closest store selling these and it was Target 50 miles away in Tulsa and would have been costly to buy them as they are more per case and the drive to get them.	0	0
		A2L7M1TT7T843O	So good!	I think this is a love it or hate it kind of coffee.  I love it.  The flavor starts out similar to butter toffee, but then sort of morphs into coconut, pineapple, and rum.  I think it's delicious and unique, and I don't ever want to be without some in my cupboard.	2	0
		A2JPEHRFNKB1CG	Very Dissapointing	I was very dissapointed with this fondant. I decided to try it for the first time, and that was a mistake. They claim that the fondant can be rolled out thinner then most brands, so you can use less to decorate more. That is not true. Even just rolling it out to 1/8in it tends to tear. Once I finally got it on the cake to cover, it is very hard to smooth it around the cake. It is very sticky, the fondant smoother does not glide smoothly over it. All in all I will never buy this brand again, I am going to stick with Wilton.	1	2
		A1BT9KYMI6RMN4	Love it but.......	I really like this tea!  It has great flavor and is really easy to make.  I like it with just a tiny bit of sweetener and a wedge of lemon.  That being said, to get the amount and strength I like for my tea I have to use 2 k-cups for one cup of tea.  I usually do two 6 oz brews and it is just right.  I can go up to an 8 oz brew and still have good flavor but I want more than 8oz at a time.  For me it is just too expensive to use 2 k-cups at a time.  I have compromised with myself and still keep the k-cups around to use if I am in a hurry (or just extra lazy) but I mostly just use the tea bags of the same flavor.  I find it really isn't much more difficult or time consuming to use my keurig machine for hot water to steep a tea bag in.  The tea bags are just much more economical for me.	3	0
		A3VBXQKRM7A4JR	Keep it simple	"Just to keep it simple...more of a comparison than a total review.  I love jalapeno chips - look mostly for the level of spice, then pepper flavor, good crunch, and not loaded down with salt.<br /><br />With that said, these Deep River Snacks chips (jalapeno flavor) are:<br />1. Better than the Lays Jalapeno.  (Deep RIver have the same spice level, which is lacking.  Neither have a lot of pepper flavor.)<br />2. About the same as the jalapeno chips that the ""World Market"" branded chips.  (World Market has a little more spice, but also a lot more salt.)<br />3. Not nearly as good as Tim's Cascade Jalapeno chips.  (Tims has more pepper flavor, more spice, a little bit better crunch...but also have MSG.)<br /><br />It's not to say these chips are bad, but just what the 3-stars says ""It's OK.""  There are better, there are worse...to me, these are right in the middle of the pack."	0	0
		A1YKXVGAIA8952	Fruity	A nice blend of several different fruits. This stage 3 food was tasty. Not as thick as some other stage threes and there are no bites or chunks. It is more like a thin custard. My son always loved this.	0	0
		A1465JH39KR5O5	Best deal ever!	This was the best deal ever. The delivery was fast, the chips are delicious and very fresh.  Love it:)	0	0
		AO3NYE4KMHME4	Its not as GREAT as the resturant version, but its still good	I had ordered a case of this incredible soup, based on my experience of ordering it at the the Dallas Fort Worth resturant. It was so incredible that I ordered another container to go, couldnt stop thinking about it during my meeting in Dallas and ordered two more before my flight back to California. I went out of my way to go to this terminal so I could order it again.<br /><br />So when I got the canned version....not as impressed. Oh well.	2	1
		A7JWCYVPF7KCO	Great dog food	This is great dog food, my dog has severs allergies and this brand is the only one that we can feed him.	0	0
		AY9Q2GOI9BZD2	Zuke's Lamb Jerky Treats:  2 paws up!	"The Lamb Jerky soft treats are the first product we tried from Zuke's.  They were a big hit and continue to be one of my little schnoodle's favorite treats.<br />Soft jerky squares (approx 1"") can easily be split into 3-4 pieces.  We use them for her training/play sessions and she seems to especially love it when the reward is the Zuke's soft lamb jerky.<br />Although she performs just as eagerly when the reward is the <a href=""http://www.amazon.com/gp/product/B00292BM7C"">Zuke's 16-Ounce Mini Bakes Dog Treats, Peanut Butter n' Blueberryz</a> or the Zuke's Mini Bakes Chicken n' Cherry.  So I guess we're stickin' with Zuke's."	0	0
		A1IGO0E5FYOPEE	great	These are such high quality beans, no stones, great taste, cook, and freeze and thaw perfectly! I will order again and again!	0	0
		A1KPNQ8KI22ZX4	Raw tangy, cooked tasteless	"Disclaimer: I have this on subscribe-and-save.<br /><br />I make yogurt with raw milk and this product, when I don't have any yogurt lying around it makes for a very tangy yogurt that is fairly runny. (Milk heated to 110F and incubated at same for 12 hours.)<br /><br />If I ""cook"" the milk to 180F (then cool to 110F before adding this) then it makes for a very firm yogurt that is bland.<br /><br />So, if I had to make a recommendation, it would be to buy this if you're wanting bland yogurt that will be mixed with various fruits. Otherwise just use a dollop of an otherwise edible yogurt as a starter and chance the result.<br /><br />It does contain sucrose so if you're attempting to be paleo/primal you will need to weigh up whether that's acceptable or not.<br /><br />Bland and firm vs runny and tangy. Your choice."	1	0
		AHSURYHM6ZZXC	Tasty hot sauce!	This is my favorite hot sauce. I buy it locally and love the flavor that they all have. Hopefully the other flavors will show up on amazon for people to enjoy! My favorites are the medium and pineapple flavored ones so far. Thank you for making a flavorful hot sauce!	2	0
		A9S4SKY3QB81H	Best Instant I've ever tasted but nevertheless it is still instant. Check Best by date.	Prepared as directed w/ 8oz of water it is very strong good tasting coffee, not better than fresh Colombian, but very good for emergencies and to have on hand.  For some this might be strong so 10oz of water is more the kind my friends like. A good Colombian coffee on the go but I like my fresh ground and brewed stuff better. I give them an A for effort, finally someone is getting close to that point where I can't tell it isn't fresh brewed but not quite there yet. I ordered it 2 days ago and got it fast, the best by date on mine is May 20th of this year 2011, rather quick to expire or this stock is old? Perhaps that is why it tastes instant?	0	0
		AYGJ96W5KQMUJ	Really Good - Can't Tell the Difference	"The only difference I can see between using this blend and using brown sugar is that you don't get the usual ""sugar rush"" when you eat the result.  Cookies and pies made with this Splenda blend - which does contain some sugar - taste the exactly the same as they did before.  Great stuff!  And it's gluten-free too."	4	0
